product_id|product_name|car_brand|car_type|swept_volume|productive_date|price_of_distributor|price_of_purchase|price_of_retail|product_category
|通风刹车盘(前)|东风|菱智|1.6|2012-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|东风|菱智|2.0|2006/10-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|东风|菱智|2.0|2010/03-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风I|2.0|2002/03-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风I|2.4|2002/03-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风穿梭|2.0|2006/07-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风穿梭|2.8D|2006/07-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风一家亲|2.0|2010-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风一家亲|2.4|2010-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|江淮|瑞风彩色之旅|2.4|2004/09-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|三菱|面包车L400|2.5|1995/05-2005/06|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|捷豹|S-Type(CCX)|3.0|1999/01-2007/10|¥432.0|¥600.0|¥1,200.0|刹车-盘鼓
|通风刹车盘(前)|捷豹|S-Type(CCX)|4.2V8|2002/04-2007/10|¥432.0|¥600.0|¥1,200.0|刹车-盘鼓
|通风刹车盘(后)|捷豹|S-Type(CCX)|3.0|1999/01-2007/10|¥326.0|¥460.0|¥920.0|刹车-盘鼓
|通风刹车盘(后)|捷豹|S-Type(CCX)|4.2V8|2002/04-2007/10|¥326.0|¥460.0|¥920.0|刹车-盘鼓
|通风刹车盘(后)|捷豹|XJ(X350,X358)|3.0|2003/05-2009/03|¥326.0|¥460.0|¥920.0|刹车-盘鼓
|通风刹车盘(后)|捷豹|XJ(X350,X358)|4.2|2003/05-2009/03|¥326.0|¥460.0|¥920.0|刹车-盘鼓
|通风刹车盘(前)|雷诺|梅甘娜II(LM0/1)|2.0|2003/09-|¥309.0|¥400.0|¥800.0|刹车-盘鼓
|通风刹车盘(前)|雷诺|梅甘娜II(BM0/1_,CM0/1_)|1.616V(BM0C,CM0C)|2002/11-|¥309.0|¥400.0|¥800.0|刹车-盘鼓
|通风刹车盘(前)|雷诺|梅甘娜II(BM0/1_,CM0/1_)|2.016VT|2004/05-2005/10|¥309.0|¥400.0|¥800.0|刹车-盘鼓
|通风刹车盘(前)|雷诺|梅甘娜II(BM0/1_,CM0/1_)|2.016VT|2005/11-|¥309.0|¥400.0|¥800.0|刹车-盘鼓
|通风刹车盘(前)|雷诺|风景II(JM0/1_)|1.6(JM0C,JM0J,JM1B)|2003/06-|¥309.0|¥400.0|¥800.0|刹车-盘鼓
|通风刹车盘(前)|雷诺|风景II(JM0/1_)|2.0(JM05,JM1N)|2003/06-|¥309.0|¥400.0|¥800.0|刹车-盘鼓
|通风刹车盘(前)|丰田|陆地巡洋舰90(VZJ90_,VZJ95_)|3.4i24V|1996/04-2000/07|¥267.0|¥350.0|¥700.0|刹车-盘鼓
|通风刹车盘(前)|丰田|陆地巡洋舰90(VZJ90_,VZJ95_)|3.4i24V|2000/08-2002/08|¥267.0|¥350.0|¥700.0|刹车-盘鼓
|通风刹车盘(前)|金杯|阁瑞斯|2.0|2009/05-|¥247.0|¥310.0|¥620.0|刹车-盘鼓
|通风刹车盘(前)|金杯|阁瑞斯|2.4|2009/05-|¥247.0|¥310.0|¥620.0|刹车-盘鼓
|通风刹车盘(前)|海马|福美来2|1.6|2006/08-2010/05|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|海马|海福星|1.6|2007/06-|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|海马|福美来I|1.6|2002/07-2006/09|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|海马|福美来I|1.8|2002/07-2005/02|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|海马|普力马|1.6|2001/03-2007/03|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|马自达|323BA|1.8|1994/08-1998/09|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|马自达|马自达323|1.3|2001/01-|¥155.0|¥200.0|¥400.0|刹车-盘鼓
|通风刹车盘(前)|马自达|马自达323|1.6|2001/01-|¥155.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|现代|伊兰特|1.6|2004/04-2007/02|¥145.0|¥190.0|¥380.0|刹车-盘鼓
|实心刹车盘(后)|现代|伊兰特|1.8|2003/12-2007/02|¥145.0|¥190.0|¥380.0|刹车-盘鼓
|实心刹车盘(后)|现代|伊兰特|1.6|2007/02-|¥145.0|¥190.0|¥380.0|刹车-盘鼓
|实心刹车盘(后)|现代|伊兰特|1.8|2007/02-|¥145.0|¥190.0|¥380.0|刹车-盘鼓
|实心刹车盘(后)|现代|伊兰特|1.6|2007/03-|¥145.0|¥190.0|¥380.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|C5|3.0V6|2004/09-|停止供应|||刹车-盘鼓
|通风高碳打孔刹车盘(前)|奔驰|S280(W220)|2.8|1998/10-2005/08|¥300.0|¥420.0|¥840.0|刹车-盘鼓
|通风高碳打孔刹车盘(前)|奔驰|S320(W220)|3.2|1998/10-2005/08|¥300.0|¥420.0|¥840.0|刹车-盘鼓
|通风刹车盘(前)|现代|索纳塔|2.4|2005/01-|¥208.0|¥270.0|¥540.0|刹车-盘鼓
|通风刹车盘(前)|三菱|三菱帕杰罗(V73)|3.0|2004/12-|¥258.0|¥340.0|¥680.0|刹车-盘鼓
|通风刹车盘(前)|三菱|三菱帕杰罗(V77)|3.8|2005/05-|¥258.0|¥340.0|¥680.0|刹车-盘鼓
|通风刹车盘(前)|三菱|帕杰罗III(V60)|3.2DI-D|2001/10-2006/12|¥258.0|¥340.0|¥680.0|刹车-盘鼓
|通风刹车盘(前)|三菱|帕杰罗V65|3.5|1999-|¥258.0|¥340.0|¥680.0|刹车-盘鼓
|通风刹车盘(前)|三菱|帕杰罗V75|3.5|1999-|¥258.0|¥340.0|¥680.0|刹车-盘鼓
|通风刹车盘(前)|丰田|RAV4II(ACA21)|2.0|2000/06-2005/10|¥212.0|¥280.0|¥560.0|刹车-盘鼓
|通风刹车盘(前)|丰田|RAV4II(XA2)|2.0VVTi|2000/06-2006/03|¥212.0|¥280.0|¥560.0|刹车-盘鼓
|通风刹车盘(前)|丰田|威驰|1.3|2002/10-2006/08|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|丰田|威驰|1.5|2002/10-2006/08|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|吉利|金鹰|1.5|2008/11-|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|吉利|金刚|1.5|2006/08-2010/12|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|吉利|金刚|1.6|2006/08-2010/12|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|吉利|金刚|1.8|2006/08-2010/12|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|一汽|威姿|1.3|2002/12-|¥204.0|¥260.0|¥520.0|刹车-盘鼓
|通风刹车盘(前)|吉普|切诺基-顺途|2.5|2000/03-2002/10|¥311.0|¥440.0|¥880.0|刹车-盘鼓
|通风刹车盘(前)|吉普|大切诺基4700|4.7|2004/03-2006/09|¥311.0|¥440.0|¥880.0|刹车-盘鼓
|通风刹车盘(前)|雷克萨斯|GS400(JZS160)|4.0|1997/12-2000/07|¥193.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|雷克萨斯|GS430(JZS160)|4.3|2000/11-2005/03|¥193.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|雷克萨斯|ISSportCross200|2.0|2002/10-2005/09|¥193.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|雷克萨斯|IS200(GXE10)|2.0|1999/04-2005/07|¥193.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|雷克萨斯|IS300(GXE10)|3.0|2001/09-2005/07|¥193.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|雷克萨斯|SC430(UZZ40_)|4.3|2001/08-2010/07|¥193.0|¥250.0|¥500.0|刹车-盘鼓
|通风刹车盘(前)|标致|标致307三厢|1.6|2004/04-2007/09|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|标致307三厢|2.0|2004/04-2007/09|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|新标致307三厢|1.6|2007/09-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|新标致307三厢|2.0|2007/09-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|新标致307两厢|1.6|2008/02-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|新标致307两厢|2.0|2008/02-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|新标致307跨界车|1.6|2011/09-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|标致308|1.6|2011/10-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|标致308|2.0|2011/10-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|标致408|1.6|2010/01-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|标致408|2.0|2010/01-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|标致|308SW|1.6|2009/06-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|世嘉两厢|1.6|2008/09-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|世嘉两厢|2.0|2008/09-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|世嘉三厢|1.6|2009/05-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|世嘉三厢|2.0|2009/05-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|世嘉Cross|1.6|2013/01-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|世嘉-双燃料版|1.6|2013/01-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|C4L|1.6|2012/12-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|C4L|1.6T|2012/12-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|C4L|1.8|2013/05-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|凯旋|2.0|2006/04-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|赛纳|2.0|2003/04-2005/10|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|毕加索|1.6|2007/03-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|毕加索|2.0|2007/03-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|通风刹车盘(前)|雪铁龙|C5|2.0|2004/09-|¥130.0|¥170.0|¥340.0|刹车-盘鼓
|实心刹车盘(后)|东风|风神H30|1.6|2010/02-|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|东风|风神S30|1.6|2009/04-|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|雪铁龙|毕加索|1.6|2007/03-|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|雪铁龙|毕加索|2.0|2007/03-|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|雪铁龙|C2|1.4|2003/09-|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|通风刹车盘(前)|宝马|X5(E53)|3.0i|2000/05-|¥225.0|¥320.0|¥640.0|刹车-盘鼓
|通风刹车盘(前)|宝马|X5(E53)|4.4|2003/12-|¥225.0|¥320.0|¥640.0|刹车-盘鼓
|实心刹车盘(后)|宝马|X5(E53)|3.0i|2000/05-|¥360.0|¥500.0|¥1,000.0|刹车-盘鼓
280x23|通风刹车盘(前)|克莱斯勒|PT漫步者|1.6|2001/11-2010/12|¥356.0|¥500.0|¥1,000.0|刹车-盘鼓
280x23|通风刹车盘(前)|克莱斯勒|PT漫步者|2.0|2000/06-2010/12|¥356.0|¥500.0|¥1,000.0|刹车-盘鼓
280x23|通风刹车盘(前)|克莱斯勒|PT漫步者|2.2CRD|2002/03-2010/12|¥356.0|¥500.0|¥1,000.0|刹车-盘鼓
280x23|通风刹车盘(前)|克莱斯勒|PT漫步者|2.4|2005/08-|¥356.0|¥500.0|¥1,000.0|刹车-盘鼓
|通风刹车盘(前)|路虎|发现II(LJ,LT)|4.0V8|1998/11-2004/06|停止供应|||刹车-盘鼓
|实心刹车盘(后)|奔驰|ML350(W163)|3.7|2003/02-2005/06|¥488.0|¥680.0|¥1,360.0|刹车-盘鼓
|实心刹车盘(后)|奔驰|ML430(W163)|4.3|1998/02-2005/06|¥488.0|¥680.0|¥1,360.0|刹车-盘鼓
|通风刹车盘(前)|迷你|Mini(R50,R53)|1.6Cooper|2001/06-2006/09|停止供应|||刹车-盘鼓
|通风刹车盘(前)|迷你|Mini(R50,R53)|1.6CooperS|2002/03-2006/09|停止供应|||刹车-盘鼓
|通风刹车盘(前)|迷你|Mini敞篷车(R52)|1.6|2004/07-2007/11|停止供应|||刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4D2,4D8)|2.8|1996/04-1998|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4D2,4D8)|2.8|1998-2002/09|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4D2,4D8)|3.7|1998/11-2002/09|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4D2,4D8)|4.2|1998/11-2002/09|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4D2,4D8)|6.0W12|2001/01-2002/09|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|大众|辉腾(3D2)|3.2V6|2002/04-|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4E_)|3.0V6|2003/07-2006/05|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4E_)|4.2|2002/10-2010/07|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|通风高碳刹车盘(前)|奥迪|A8(4E_)|6.0W12|2003/12-2010/07|¥345.0|¥480.0|¥960.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B6)|1.8T|2003/04-2005/10|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B6)|2.4|2004/02-2004/11|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B6)|3.0|2003/04-2005/10|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B7)|1.8T|2005/10-2008/09|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B7)|2.0TFSI|2007/03-2008/09|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B7)|3.0|2005/07-2008/09|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(B7)|3.0|2005/10-2008/09|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|奥迪|A4(8E2,B6)|3.0|2000/11-2004/12|¥190.0|¥250.0|¥500.0|刹车-盘鼓
|实心刹车盘(后)|雪铁龙|C5|2.0|2004/09-|¥305.0|¥400.0|¥800.0|刹车-盘鼓
|实心刹车盘(后)|雪铁龙|C5|3.0V6|2004/09-|¥305.0|¥400.0|¥800.0|刹车-盘鼓
|实心刹车盘(后)|福特|蒙迪欧|2.0|2003/05-2007/11|¥248.0|¥320.0|¥640.0|刹车-盘鼓
|实心刹车盘(后)|福特|蒙迪欧|2.5|2003/05-2007/11|¥248.0|¥320.0|¥640.0|刹车-盘鼓
|实心刹车盘(后)|捷豹|X-Type(CF1)|3.0V6|2001/06-2007/11|¥248.0|¥350.0|¥700.0|刹车-盘鼓
|通风刹车盘(前)|标致|607(9D,9U)|3.0V6|1999/12-2004/07|¥321.0|¥420.0|¥840.0|刹车-盘鼓
|通风刹车盘(前)|宝马|530i(E39)|3.0|2000/09-2003/06|¥230.0|¥320.0|¥640.0|刹车-盘鼓
|通风刹车盘(前)|奥迪|A6(4B,C5)|2.7T|2001/08-2005/01|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|奥迪|A4(B7)|1.8T|2005/10-2008/09|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|奥迪|A4(B7)|2.0TFSI|2007/03-2008/09|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|奥迪|A4(B7)|3.0|2005/07-2008/09|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|奥迪|A4(B7)|3.0|2005/10-2008/09|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|奥迪|A4敞篷车(8H7,8HE)|3.2FSI|2004/04-|¥170.0|¥220.0|¥440.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E200K(W211)|1.8|2005/11-2009|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E230(W211)|2.5|2007/11-2008|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E280(W211)|3.0|2005/11-2009|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E230(W211)|2.5|2007/09-|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E230(W211)|2.5|2007/09-|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E240(W211)|2.6|2002/03-2008/12|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E280(W211)|3.0|2005/03-|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E280(W211)|3.0|2005/03-|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E240T旅行车(S211)|2.6|2003/07-2009/07|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E350(W211)|3.5V6|2006/11-2009|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E320(W211)|3.2|2002/03-2003/09|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
|通风刹车盘(前)|奔驰|E320(W211)|3.2|2003/10-2008/12|¥476.0|¥670.0|¥1,340.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E350(W211)|3.5V6|2006/11-2009|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|CLS500(C219)|5.5|2006/04-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E350(W211)|3.5|2005/03-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E350(W211)|3.5|2005/03-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E500(W211)|5.0|2002/03-2008/12|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E500(W211)|5.5|2006/04-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E500(W211)|5.5|2006/04-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|CLS350(C219)|3.5|2004/10-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E280(W211)|3.0|2005/03-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E280(W211)|3.0|2005/03-|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E320(W211)|3.2|2002/03-2003/09|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
至底盘号:A870950|通风刹车盘(前)|奔驰|E320(W211)|3.2|2003/10-2008/12|¥472.0|¥660.0|¥1,320.0|刹车-盘鼓
|实心刹车盘(后)|欧宝|威达C|2.216V|2002/04-2003/07|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|欧宝|威达C|2.216V|2003/08-2004/04|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|欧宝|威达C|2.2direct|2003/10-2004/05|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|欧宝|威达CGTS|2.216V|2003/08-2004/04|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|萨博|9-3(YS3F)|1.8T|2002/09-2003/06|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|萨博|9-3(YS3F)|1.8i|2004/01-|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|萨博|9-3(YS3F)|2.0T|2002/09-|¥318.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|萨博|9-3(YS3F)|2.2TiD|2002/09-2004/10|¥318.0|¥450.0|¥900.0|刹车-盘鼓
PR-1KW|通风高碳刹车盘(后)|奥迪|A8(4E_)|3.0V6|2003/07-2006/05|¥400.0|¥520.0|¥1,040.0|刹车-盘鼓
PR-1KW|通风高碳刹车盘(后)|奥迪|A8(4E_)|3.2|2005/06-2010/07|¥400.0|¥520.0|¥1,040.0|刹车-盘鼓
PR-1KW|通风高碳刹车盘(后)|奥迪|A8(4E_)|4.2|2002/10-2010/07|¥400.0|¥520.0|¥1,040.0|刹车-盘鼓
PR-1KW|通风高碳刹车盘(后)|奥迪|A8(4E_)|6.0W12|2003/12-2010/07|¥400.0|¥520.0|¥1,040.0|刹车-盘鼓
PR-1KW|通风高碳刹车盘(后)|大众|辉腾(3D2)|4.2|2003/05-|¥400.0|¥520.0|¥1,040.0|刹车-盘鼓
|实心刹车盘(后)|雷诺|梅甘娜II(LM0/1)|2.0|2003/09-|¥345.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|雷诺|梅甘娜II(BM0/1_,CM0/1_)|1.616V(BM0C,CM0C)|2002/11-|¥345.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|雷诺|梅甘娜II(BM0/1_,CM0/1_)|2.016VT|2004/05-2005/10|¥345.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|雷诺|梅甘娜II(BM0/1_,CM0/1_)|2.016VT|2005/11-|¥345.0|¥450.0|¥900.0|刹车-盘鼓
|实心刹车盘(后)|大众|高尔夫V|1.6FSI|2003/10-2005/05|¥230.0|¥300.0|¥600.0|刹车-盘鼓
|实心刹车盘(后)|大众|高尔夫V|1.6|2004/01-|¥230.0|¥300.0|¥600.0|刹车-盘鼓
|实心刹车盘(后)|大众|尚酷(137)|1.4T|2008/05-|¥230.0|¥300.0|¥600.0|刹车-盘鼓
|实心刹车盘(后)|海马|福美来2|1.6|2006/08-2010/05|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|海马|海福星|1.6|2007/06-|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|海马|福美来I|1.6|2002/07-2006/09|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|海马|福美来I|1.8|2002/07-2005/02|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|海马|普力马|1.6|2001/03-2007/03|¥150.0|¥200.0|¥400.0|刹车-盘鼓
|实心刹车盘(后)|起亚|狮跑|2.0|2007/10-|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|索纳塔御翔|2.0|2005/09-2008/12|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|索纳塔御翔|2.4|2005/09-2008/12|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|索纳塔领翔|2.0|2008/12-|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|索纳塔领翔|2.4|2008/12-|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|途胜|2.0|2005/06-2010/10|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|XG(XG)|2.5|1998/12-2005/12|¥220.0|¥290.0|¥580.0|刹车-盘鼓
|实心刹车盘(后)|现代|酷派|2.0|2002/03-2009/08|¥242.0|¥310.0|¥620.0|刹车-盘鼓
|实心刹车盘(后)|现代|酷派|2.7V6|2002/03-2009/08|¥242.0|¥310.0|¥620.0|刹车-盘鼓
|通风刹车盘(后)|欧宝|威达CGTS|2.216V|2002/08-2003/07|¥334.0|¥470.0|¥940.0|刹车-盘鼓
|通风刹车盘(后)|欧宝|威达CGTS|2.2direct|2003/10-|¥334.0|¥470.0|¥940.0|刹车-盘鼓
|通风刹车盘(后)|萨博|9-3(YS3F)|1.8T|2003/07-|¥334.0|¥470.0|¥940.0|刹车-盘鼓
|通风刹车盘(后)|萨博|9-3(YS3F)|2.0T|2002/09-|¥334.0|¥470.0|¥940.0|刹车-盘鼓
|通风刹车盘(后)|萨博|9-3(YS3F)|2.2TiD|2002/09-2004/10|¥334.0|¥470.0|¥940.0|刹车-盘鼓
|通风刹车盘(后)|萨博|9-3Vector(YS3F)|2.0T|2002/09-|¥334.0|¥470.0|¥940.0|刹车-盘鼓
|实心刹车盘(后)|起亚|远舰|1.8|2005/08-2009|¥167.0|¥220.0|¥440.0|刹车-盘鼓
|实心刹车盘(后)|起亚|远舰|2.0|2004/09-2009|¥167.0|¥220.0|¥440.0|刹车-盘鼓
|实心刹车盘(后)|现代|名驭|1.8|2009/08-|¥167.0|¥220.0|¥440.0|刹车-盘鼓
|实心刹车盘(后)|现代|名驭|2.0|2009/08-|¥167.0|¥220.0|¥440.0|刹车-盘鼓
|实心刹车盘(后)|现代|索纳塔|2.0|2002/12-2006/12|¥167.0|¥220.0|¥440.0|刹车-盘鼓
